POT Value 1,POT Value 2,Gesture,Iteration
48715,31511,left,11
48795,30535,left,11
48811,33848,left,11
48747,25526,left,11
48459,29191,left,11
48203,29415,left,11
48235,30119,left,11
48555,30551,left,11
48619,27990,left,11
48587,29335,left,11
48731,31623,left,11
48683,26662,left,11
48427,30871,left,11
48731,30551,left,11
48571,27798,left,11
48747,33240,left,11
48475,30375,left,11
48827,28759,left,11
48603,28566,left,11
48315,31223,left,11
48283,29975,left,11
48827,29127,left,11
48683,30391,left,11
48715,29639,left,11
48187,28999,left,11
48267,29287,left,11
48523,30599,left,11
48299,31559,left,11
48571,31143,left,11
48555,31927,left,11
48667,26566,left,11
48267,32183,left,11
48379,29527,left,11
48619,26742,left,11
48539,32151,left,11
48843,24005,left,11
48203,37017,left,11
48491,29415,left,11
48683,35720,left,11
48699,29575,left,11
48523,28102,left,11
48987,28230,left,11
48603,33464,left,11
48363,20885,left,11
48651,35144,left,11
48699,28727,left,11
48667,28070,left,11
48699,31399,left,11
48171,29959,left,11
48731,28038,left,11
48683,37897,left,11
48891,29911,left,11
48283,31367,left,11
48603,31671,left,11
48171,29415,left,11
48827,34840,left,11
48539,22885,left,11
48683,38249,left,11
48731,35800,left,11
48491,27798,left,11
48299,26502,left,11
48779,34184,left,11
48155,27302,left,11
48267,33944,left,11
48619,30087,left,11
48827,28054,left,11
48571,32439,left,11
48843,29063,left,11
48779,32199,left,11
48459,28502,left,11
48619,29943,left,11
48139,30391,left,11
48907,25606,left,11
48747,27462,left,11
48971,35928,left,11
48779,32840,left,11
48283,28454,left,11
48059,27878,left,11
48411,32936,left,11
48459,29655,left,11
48875,30887,left,11
48731,27526,left,11
48427,30743,left,11
48699,30855,left,11
48891,28951,left,11
48363,38585,left,11
48171,28198,left,11
48875,29159,left,11
48171,32263,left,11
48283,29799,left,11
48811,30679,left,11
48331,31975,left,11
48219,27974,left,11
48347,28919,left,11
48539,33288,left,11
48923,31559,left,11
48651,30663,left,11
48699,30439,left,11
48859,30855,left,11
48523,30215,left,11
48619,29143,left,11
48427,29175,left,11
48395,31527,left,11
48907,30535,left,11
48411,29399,left,11
48075,30359,left,11
48043,29543,left,11
48875,31799,left,11
48315,30855,left,11
48955,30871,left,11
48299,29399,left,11
48779,30087,left,11
48395,29399,left,11
48139,30183,left,11
48091,30567,left,11
48203,29591,left,11
48555,30791,left,11
48699,30423,left,11
48411,30279,left,11
48939,30087,left,11
48587,30151,left,11
47899,30567,left,8
47899,30439,left,8
48571,30983,left,8
48395,30007,left,8
48075,30087,left,8
48363,29895,left,8
48699,30215,left,8
48683,30295,left,8
48507,30775,left,8
48555,30295,left,8
48667,29831,left,8
48347,30055,left,8
48459,30327,left,8
48059,30343,left,8
48603,30215,left,8
48443,30311,left,8
48427,30487,left,8
48491,30503,left,8
48107,30119,left,8
48235,30567,left,8
48619,30375,left,8
47963,30455,left,8
47979,29719,left,8
48155,29863,left,8
48155,30151,left,8
48267,30519,left,8
47931,30167,left,8
47947,30263,left,8
47963,29767,left,8
48283,30295,left,8
48267,29895,left,8
48331,30279,left,8
48075,30295,left,8
48203,30375,left,8
48459,30455,left,8
47883,29927,left,8
48363,30055,left,8
48331,29991,left,8
48331,30151,left,8
48587,30455,left,8
48587,30167,left,8
48107,29991,left,8
48043,29783,left,8
48683,30311,left,8
48427,30567,left,8
48523,30855,left,8
48363,30295,left,8
48347,30423,left,8
48235,30199,left,8
48571,30023,left,8
48347,30311,left,8
48235,30087,left,8
48443,30551,left,8
48267,30215,left,8
48411,29879,left,8
47835,30231,left,8
47867,30599,left,8
48139,30151,left,8
48459,30919,left,8
48411,30503,left,8
48315,30423,left,8
48363,30407,left,8
48155,29911,left,8
48027,30263,left,8
48379,30183,left,8
47979,30231,left,8
48107,29831,left,8
48667,30119,left,8
48043,29527,left,8
48203,30183,left,8
48459,29863,left,8
48251,30407,left,8
48523,30359,left,8
48235,31063,left,8
47867,30423,left,8
48203,30183,left,8
48715,30359,left,8
48267,30375,left,8
48011,30135,left,8
47867,30951,left,8
48107,30311,left,8
48075,29975,left,8
47899,29655,left,8
48491,30231,left,8
48315,30807,left,8
48443,30503,left,8
48283,30199,left,8
48571,30055,left,8
48107,30183,left,8
48411,30423,left,8
48283,30535,left,8
48347,30215,left,8
48283,30823,left,8
48715,30295,left,8
48411,30231,left,8
48283,29959,left,8
47883,30087,left,8
48539,30183,left,8
47883,30855,left,8
48267,29783,left,8
48107,30487,left,8
48075,29975,left,8
48427,29655,left,8
48523,30647,left,8
48555,30103,left,8
48283,29639,left,8
48555,30263,left,8
48379,29927,left,8
47931,29767,left,8
48443,30743,left,8
48347,30263,left,8
48267,30007,left,8
47931,30263,left,8
47771,29847,left,8
48411,30743,left,8
47883,29783,left,8
48027,29751,left,8
48571,30791,left,8
48139,31127,left,8
48235,29239,left,8
48523,29479,left,8
48363,30055,left,8
47979,30167,left,8
48283,30375,left,8
48411,30679,left,8
48171,29783,left,8
48187,29863,left,8
48283,30551,left,8
48427,30663,left,8
48411,29367,left,8
48139,30439,left,8
48171,30087,left,8
48203,30167,left,8
48475,29783,left,8
48395,30743,left,8
48283,31431,left,8
48059,28486,left,8
48219,29751,left,8
48315,29671,left,8
48251,31175,left,8
48411,30951,left,8
48235,29959,left,8
48315,29719,left,8
48475,30183,left,8
48011,30135,left,8
48315,30455,left,8
48315,30503,left,8
48219,30471,left,8
48395,31175,left,8
48315,30967,left,8
47947,29831,left,8
48363,28727,left,8
47899,30023,left,8
47883,31223,left,8
48139,30903,left,8
48571,30167,left,8
48427,30151,left,8
48331,30119,left,8
48395,31655,left,8
48411,29927,left,8
48043,29063,left,8
48459,31511,left,8
48091,30439,left,8
48235,29351,left,8
48011,29159,left,8
48267,29655,left,8
48155,31543,left,8
48459,30343,left,8
47947,28743,left,8
48347,31207,left,8
48043,30935,left,8
47899,30391,left,8
48315,29495,left,8
47947,31831,left,8
48155,30295,left,8
47851,29479,left,8
48475,30663,left,8
48331,30647,left,8
48619,31847,left,8
47867,31287,left,8
48267,28102,left,8
47787,29079,left,8
48347,31815,left,8
48523,30743,left,8
48219,31111,left,8
47707,31191,left,8
48091,31031,left,8
48267,28134,left,8
48459,31223,left,8
48363,31879,left,8
48603,30519,left,8
47883,30615,left,8
47851,32295,left,8
47819,29159,left,8
48139,30087,left,8
47771,29879,left,8
48539,30823,left,8
48155,31639,left,8
48427,30263,left,8
48411,30775,left,8
48331,29783,left,8
48267,31783,left,8
48395,30151,left,8
48443,30775,left,8
48043,29271,left,8
47867,31607,left,8
47883,29799,left,8
48347,29415,left,8
48475,34632,left,8
48411,31447,left,8
48491,29991,left,8
48043,30279,left,8
48411,32167,left,8
48187,29959,left,8
48235,30263,left,8
48603,30247,left,8
48571,29975,left,8
48043,30519,left,8
48235,30423,left,8
48347,30231,left,8
47979,31063,left,8
48203,28566,left,8
48187,30167,left,8
48011,28070,left,8
48187,31895,left,8
48571,30951,left,8
47787,30919,left,8
47851,28470,left,8
48203,29447,left,8
47835,32215,left,8
48459,29767,left,8
48379,30359,left,8
48331,30023,left,8
48091,29447,left,8
48491,32391,left,8
48267,28566,left,8
48411,32039,left,8
47947,29159,left,8
48171,30695,left,8
48331,28166,left,8
47835,30663,left,8
48379,31703,left,8
48363,29751,left,8
48475,32167,left,8
48107,30087,left,8
47963,29831,left,8
47915,30791,left,8
48539,27878,left,8
47899,30951,left,8
47995,29239,left,8
47963,27798,left,8
47867,32471,left,8
47915,32439,left,8
47835,32103,left,8
48219,33288,left,8
47883,26598,left,8
48651,31207,left,8
48459,33608,left,8
48155,31959,left,8
48427,28198,left,8
47851,25222,left,8
48267,31847,left,8
47963,28759,left,8
48235,24421,left,8
47899,31943,left,8
47819,34232,left,8
48587,28598,left,8
48315,30919,left,8
48027,29863,left,8
48171,30839,left,8
47979,30071,left,8
48507,34088,left,8
48155,24101,left,8
48347,31847,left,8
48395,29175,left,8
47835,30183,left,8
48059,32904,left,8
48203,27206,left,8
48587,33512,left,8
48379,26758,left,8
47979,30215,left,9
47723,30471,left,9
47931,29847,left,9
47883,29511,left,9
48267,30087,left,9
48203,30727,left,9
48139,30503,left,9
47883,29911,left,9
48171,30007,left,9
48299,30263,left,9
48459,30407,left,9
48331,30055,left,9
48155,29959,left,9
47915,29911,left,9
47691,30231,left,9
47899,30183,left,9
47691,30871,left,9
48171,30103,left,9
48299,29911,left,9
47755,30231,left,9
48059,29959,left,9
47963,30247,left,9
48315,30679,left,9
48171,30359,left,9
48107,30375,left,9
48107,30007,left,9
48155,29751,left,9
48347,30727,left,9
48283,30407,left,9
47851,30647,left,9
48267,30663,left,9
48059,30535,left,9
48123,30311,left,9
48347,30311,left,9
48091,30999,left,9
48011,30119,left,9
47979,29975,left,9
48059,30247,left,9
48091,30151,left,9
48203,30599,left,9
47947,30247,left,9
47691,30119,left,9
48267,30519,left,9
48219,30279,left,9
48011,30407,left,9
48283,30535,left,9
48363,30247,left,9
47723,29991,left,9
48187,30439,left,9
47739,30215,left,9
48539,30055,left,9
47675,30135,left,9
48171,30567,left,9
47835,30135,left,9
47899,30295,left,9
48363,30151,left,9
47883,29767,left,9
48331,30087,left,9
47755,30311,left,9
47675,30423,left,9
48203,30103,left,9
48059,29975,left,9
47787,29943,left,9
47963,30103,left,9
48059,30471,left,9
48299,30663,left,9
47659,30519,left,9
48171,30295,left,9
48427,29975,left,9
48075,29991,left,9
47819,30167,left,9
48187,30439,left,9
48347,30871,left,9
48011,29911,left,9
48459,30199,left,9
48043,30391,left,9
48267,30151,left,9
47691,30551,left,9
48235,30407,left,9
48203,30599,left,9
47867,29975,left,9
47915,30167,left,9
48155,29959,left,9
47675,30727,left,9
47627,30551,left,9
48187,30183,left,9
48331,30247,left,9
48027,29831,left,9
48123,30183,left,9
47707,30375,left,9
48315,29367,left,9
47643,30471,left,9
48027,30135,left,9
48395,30103,left,9
48091,30183,left,9
47675,30423,left,9
48187,30343,left,9
47883,30327,left,9
48347,30599,left,9
48091,30007,left,9
48027,29959,left,9
48395,30151,left,9
48187,30519,left,9
47819,29927,left,9
48059,31271,left,9
48171,29399,left,9
48155,30135,left,9
47627,30775,left,9
48251,31175,left,9
47755,27478,left,9
48139,31127,left,9
47819,28807,left,9
47771,29927,left,9
47643,30391,left,9
48459,30519,left,9
47643,30903,left,9
47739,30903,left,9
47931,30007,left,9
48091,30231,left,9
47963,30839,left,9
48203,30423,left,9
48107,29655,left,9
48107,31975,left,9
48155,29911,left,9
47771,30423,left,9
47755,31911,left,9
48299,28999,left,9
47835,30103,left,9
48027,30247,left,9
48427,28454,left,9
47659,29959,left,9
48411,29895,left,9
47595,31143,left,9
48283,30855,left,9
48171,30631,left,9
48459,30087,left,9
48187,30791,left,9
48203,30039,left,9
47915,28951,left,9
48219,30375,left,9
47867,31287,left,9
48459,31527,left,9
47723,32135,left,9
47819,26534,left,9
47947,27398,left,9
47707,32936,left,9
47803,30343,left,9
48187,31383,left,9
47643,28823,left,9
48331,30743,left,9
48027,29255,left,9
48139,30039,left,9
48427,30087,left,9
47787,31111,left,9
47979,30423,left,9
48331,29991,left,9
48107,29111,left,9
48283,30423,left,9
48075,30119,left,9
47723,30615,left,9
47723,29991,left,9
47851,30023,left,9
48203,27958,left,9
47707,29463,left,9
47915,27478,left,9
47675,31111,left,9
48059,30167,left,9
48155,30391,left,9
48091,31511,left,9
48235,28246,left,9
47707,30087,left,9
48011,31895,left,9
48139,29959,left,9
48267,29719,left,9
48283,29959,left,9
48011,31079,left,9
48235,31479,left,9
47851,29847,left,9
47963,30999,left,9
48203,29895,left,9
48235,29959,left,9
47771,29495,left,9
48235,30983,left,9
48459,31303,left,9
48059,30983,left,9
48171,29159,left,9
47819,29543,left,9
47995,29511,left,9
47835,30167,left,9
48219,30503,left,9
48043,31239,left,9
48043,30935,left,9
48059,27990,left,9
48059,30375,left,9
48171,28134,left,9
47627,30359,left,9
47579,29655,left,9
48299,30391,left,9
48379,30727,left,9
48203,29607,left,9
48155,32135,left,9
48011,30455,left,9
47595,29463,left,9
47627,29975,left,9
48283,30615,left,9
48427,27670,left,9
48427,32311,left,9
47803,25702,left,9
48411,33384,left,9
48171,28182,left,9
48011,28246,left,9
47723,32551,left,9
48043,26294,left,9
48107,27926,left,9
47771,30823,left,9
48043,31015,left,9
48427,30631,left,9
48283,31655,left,9
47723,30919,left,9
48283,29687,left,9
47803,25638,left,9
47723,29063,left,9
48203,32247,left,9
47499,27158,left,9
48363,32695,left,9
48283,38601,left,9
48059,27670,left,9
47723,26566,left,9
47771,28679,left,9
48027,30519,left,9
48091,31335,left,9
47691,30151,left,9
47691,26918,left,9
48299,33544,left,9
48091,29463,left,9
47643,30391,left,9
47563,23909,left,9
48203,36184,left,9
47723,29127,left,9
47979,29975,left,9
48139,32872,left,9
47627,23781,left,9
47947,29751,left,9
48187,28134,left,9
47547,30695,left,9
48203,28118,left,9
48283,27206,left,9
48459,29319,left,9
47835,34488,left,9
48395,31543,left,9
48411,27606,left,9
48395,32711,left,9
47851,33064,left,9
47643,27206,left,9
47771,24485,left,9
48235,36392,left,9
48011,31143,left,9
48011,34184,left,9
47819,30215,left,9
48043,25414,left,9
47563,30727,left,9
48171,28198,left,9
48283,32151,left,9
48299,26054,left,9
48075,32423,left,9
47739,30615,left,9
47755,30439,left,9
48155,26198,left,9
48027,32792,left,9
48155,30039,left,9
48331,32776,left,9
48187,28278,left,9
47803,29703,left,9
48347,29095,left,9
48187,33624,left,9
47979,30279,left,10
47883,30375,left,10
47451,30423,left,10
47515,31063,left,10
48059,30375,left,10
47595,29799,left,10
47851,29815,left,10
47915,30743,left,10
47419,30647,left,10
47499,30151,left,10
48139,30183,left,10
47659,29927,left,10
48059,30023,left,10
47691,29879,left,10
47835,30151,left,10
47787,30375,left,10
47547,30087,left,10
47547,29847,left,10
48139,30119,left,10
47819,29911,left,10
48043,30199,left,10
47867,30599,left,10
48027,30663,left,10
48091,30503,left,10
47707,29831,left,10
47467,30215,left,10
48155,30103,left,10
47531,30263,left,10
47819,30215,left,10
47883,30743,left,10
48091,30263,left,10
48027,30407,left,10
48059,30343,left,10
47819,30231,left,10
47595,30135,left,10
48267,30263,left,10
48171,30199,left,10
48107,29959,left,10
47291,30279,left,10
47355,30535,left,10
47659,30231,left,10
48219,30503,left,10
47835,30295,left,10
48059,30023,left,10
47979,30007,left,10
48235,30439,left,10
47387,30503,left,10
48251,30519,left,10
48187,29799,left,10
47451,30167,left,10
48059,30295,left,10
48107,30295,left,10
47627,30279,left,10
48187,30359,left,10
48011,30279,left,10
47643,29879,left,10
47563,29895,left,10
48107,30279,left,10
47691,30103,left,10
47883,30231,left,10
48091,30359,left,10
47643,29895,left,10
47547,29911,left,10
48011,30231,left,10
47419,30759,left,10
47547,30039,left,10
47915,30535,left,10
47707,30791,left,10
47851,30279,left,10
47755,29447,left,10
47787,30231,left,10
47419,30647,left,10
47755,30231,left,10
48043,29943,left,10
47803,29911,left,10
48187,30231,left,10
48075,30183,left,10
48091,30375,left,10
47323,30823,left,10
47867,30007,left,10
47499,30375,left,10
47835,29991,left,10
47707,30151,left,10
48091,30439,left,10
47451,30599,left,10
47435,30167,left,10
48011,30647,left,10
47771,29287,left,10
47947,30343,left,10
47931,30791,left,10
47419,30647,left,10
47819,30423,left,10
48027,29975,left,10
47435,30631,left,10
47787,30263,left,10
48171,30279,left,10
47563,30295,left,10
47947,30983,left,10
47883,30439,left,10
48107,29895,left,10
48011,30215,left,10
48059,30567,left,10
47563,30695,left,10
48219,30311,left,10
47819,30375,left,10
47675,30247,left,10
47355,29927,left,10
47803,30263,left,10
48059,30919,left,10
47915,30263,left,10
48091,29175,left,10
48283,30503,left,10
47915,30039,left,10
48059,30887,left,10
47547,30135,left,10
47915,30439,left,10
47659,29863,left,10
47515,30439,left,10
47819,30263,left,10
47979,30663,left,10
47835,30311,left,10
48043,29927,left,10
48219,30247,left,10
48027,30471,left,10
47915,30487,left,10
48171,30263,left,10
47835,30551,left,10
47707,30359,left,10
47835,30231,left,10
47947,29735,left,10
47867,29799,left,10
47563,30023,left,10
47659,30343,left,10
47675,30663,left,10
47611,30135,left,10
47435,30279,left,10
48091,29767,left,10
48107,30231,left,10
47579,30295,left,10
47883,30551,left,10
47515,30967,left,10
47371,30311,left,10
47467,29303,left,10
47259,30295,left,10
47579,30151,left,10
47851,30423,left,10
47579,30263,left,10
47579,30231,left,10
48091,30151,left,10
47499,29879,left,10
47963,30359,left,10
48027,29719,left,10
48219,30471,left,10
47771,30183,left,10
48139,30087,left,10
47819,30311,left,10
47787,30247,left,10
47915,31831,left,10
47947,31655,left,10
47883,28935,left,10
48043,30135,left,10
47435,30791,left,10
48091,30999,left,10
47803,30183,left,10
47403,30519,left,10
48219,30135,left,10
48139,30423,left,10
48267,30535,left,10
48075,30823,left,10
48027,30311,left,10
47707,30375,left,10
48155,30087,left,10
47531,29799,left,10
47963,30215,left,10
47867,30791,left,10
47771,29399,left,10
47787,30679,left,10
47835,29559,left,10
47883,29911,left,10
47419,29351,left,10
47659,29895,left,10
48011,30807,left,10
47899,30999,left,10
48091,25910,left,10
48091,32503,left,10
47899,28262,left,10
47947,30119,left,10
47947,31047,left,10
47531,30775,left,10
47787,29447,left,10
47435,30647,left,10
47963,29975,left,10
48171,30727,left,10
48027,30535,left,10
48219,29319,left,10
47547,29911,left,10
47659,30151,left,10
47931,29991,left,10
47419,30423,left,10
47915,30119,left,10
47979,30135,left,10
48203,30535,left,10
48107,29847,left,10
47899,29415,left,10
47579,30423,left,10
48187,29623,left,10
48059,31127,left,10
47467,29607,left,10
47755,29383,left,10
47659,30775,left,10
48091,31559,left,10
47547,29335,left,10
48187,30567,left,10
47803,30519,left,10
47755,28630,left,10
47787,30535,left,10
47947,30823,left,10
47787,30903,left,10
47595,29143,left,10
47595,31575,left,10
47835,31319,left,10
47435,29767,left,10
47851,29655,left,10
48043,30551,left,10
47371,29863,left,10
47755,30647,left,10
47803,30743,left,10
47915,29207,left,10
47787,31783,left,10
47627,30279,left,10
48043,29703,left,10
48059,30583,left,10
47787,28630,left,10
48107,33256,left,10
47515,29879,left,10
47723,30647,left,10
47771,31335,left,10
47819,29767,left,10
48107,29927,left,10
47339,30823,left,10
48075,29799,left,10
47803,30999,left,10
47371,32247,left,10
47803,30535,left,10
47835,30343,left,10
47547,30599,left,10
48155,30999,left,10
47499,28967,left,10
47755,30119,left,10
47627,31303,left,10
48059,32231,left,10
47515,29655,left,10
47915,32263,left,10
47387,30807,left,10
47819,31511,left,10
47323,30887,left,10
48027,31079,left,10
47307,29143,left,10
47771,31207,left,10
47947,28662,left,10
47771,30983,left,10
47899,30007,left,10
47579,30903,left,10
47723,30279,left,10
47323,31207,left,10
47803,31719,left,10
47659,30247,left,10
